Close Price,Currency,Date,PermID
,JPY,2012-02-22,4295878798
,JPY,2012-02-23,4295878798
,JPY,2012-02-24,4295878798
,JPY,2012-02-27,4295878798
,JPY,2012-02-28,4295878798
,JPY,2012-02-29,4295878798
,JPY,2012-03-01,4295878798
,JPY,2012-03-02,4295878798
,JPY,2012-03-05,4295878798
,JPY,2012-03-06,4295878798
,JPY,2012-03-07,4295878798
,JPY,2012-03-08,4295878798
,JPY,2012-03-09,4295878798
,JPY,2012-03-12,4295878798
,JPY,2012-03-13,4295878798
,JPY,2012-03-14,4295878798
,JPY,2012-03-15,4295878798
,JPY,2012-03-16,4295878798
,JPY,2012-03-19,4295878798
,JPY,2012-03-21,4295878798
,JPY,2012-03-22,4295878798
,JPY,2012-03-23,4295878798
,JPY,2012-03-26,4295878798
,JPY,2012-03-27,4295878798
,JPY,2012-03-28,4295878798
,JPY,2012-03-29,4295878798
,JPY,2012-03-30,4295878798
,JPY,2012-04-02,4295878798
,JPY,2012-04-03,4295878798
,JPY,2012-04-04,4295878798
,JPY,2012-04-05,4295878798
,JPY,2012-04-06,4295878798
,JPY,2012-04-09,4295878798
,JPY,2012-04-10,4295878798
,JPY,2012-04-11,4295878798
,JPY,2012-04-12,4295878798
,JPY,2012-04-13,4295878798
,JPY,2012-04-16,4295878798
,JPY,2012-04-17,4295878798
,JPY,2012-04-18,4295878798
,JPY,2012-04-19,4295878798
,JPY,2012-04-20,4295878798
,JPY,2012-04-23,4295878798
,JPY,2012-04-24,4295878798
,JPY,2012-04-25,4295878798
,JPY,2012-04-26,4295878798
,JPY,2012-04-27,4295878798
,JPY,2012-05-01,4295878798
,JPY,2012-05-02,4295878798
,JPY,2012-05-07,4295878798
,JPY,2012-05-08,4295878798
,JPY,2012-05-09,4295878798
,JPY,2012-05-10,4295878798
,JPY,2012-05-11,4295878798
,JPY,2012-05-14,4295878798
,JPY,2012-05-15,4295878798
,JPY,2012-05-16,4295878798
,JPY,2012-05-17,4295878798
,JPY,2012-05-18,4295878798
,JPY,2012-05-21,4295878798
,JPY,2012-05-22,4295878798
,JPY,2012-05-23,4295878798
,JPY,2012-05-24,4295878798
,JPY,2012-05-25,4295878798
,JPY,2012-05-28,4295878798
,JPY,2012-05-29,4295878798
,JPY,2012-05-30,4295878798
,JPY,2012-05-31,4295878798
,JPY,2012-06-01,4295878798
,JPY,2012-06-04,4295878798
,JPY,2012-06-05,4295878798
,JPY,2012-06-06,4295878798
,JPY,2012-06-07,4295878798
,JPY,2012-06-08,4295878798
,JPY,2012-06-11,4295878798
,JPY,2012-06-12,4295878798
,JPY,2012-06-13,4295878798
,JPY,2012-06-14,4295878798
,JPY,2012-06-15,4295878798
,JPY,2012-06-18,4295878798
,JPY,2012-06-19,4295878798
,JPY,2012-06-20,4295878798
,JPY,2012-06-21,4295878798
,JPY,2012-06-22,4295878798
,JPY,2012-06-25,4295878798
,JPY,2012-06-26,4295878798
,JPY,2012-06-27,4295878798
,JPY,2012-06-28,4295878798
,JPY,2012-06-29,4295878798
,JPY,2012-07-02,4295878798
,JPY,2012-07-03,4295878798
,JPY,2012-07-04,4295878798
,JPY,2012-07-05,4295878798
,JPY,2012-07-06,4295878798
,JPY,2012-07-09,4295878798
,JPY,2012-07-10,4295878798
,JPY,2012-07-11,4295878798
,JPY,2012-07-12,4295878798
,JPY,2012-07-13,4295878798
,JPY,2012-07-17,4295878798
,JPY,2012-07-18,4295878798
,JPY,2012-07-19,4295878798
,JPY,2012-07-20,4295878798
,JPY,2012-07-23,4295878798
,JPY,2012-07-24,4295878798
,JPY,2012-07-25,4295878798
,JPY,2012-07-26,4295878798
,JPY,2012-07-27,4295878798
,JPY,2012-07-30,4295878798
,JPY,2012-07-31,4295878798
,JPY,2012-08-01,4295878798
,JPY,2012-08-02,4295878798
,JPY,2012-08-03,4295878798
,JPY,2012-08-06,4295878798
,JPY,2012-08-07,4295878798
,JPY,2012-08-08,4295878798
,JPY,2012-08-09,4295878798
,JPY,2012-08-10,4295878798
,JPY,2012-08-13,4295878798
,JPY,2012-08-14,4295878798
,JPY,2012-08-15,4295878798
,JPY,2012-08-16,4295878798
,JPY,2012-08-17,4295878798
,JPY,2012-08-20,4295878798
,JPY,2012-08-21,4295878798
,JPY,2012-08-22,4295878798
,JPY,2012-08-23,4295878798
,JPY,2012-08-24,4295878798
,JPY,2012-08-27,4295878798
,JPY,2012-08-28,4295878798
,JPY,2012-08-29,4295878798
,JPY,2012-08-30,4295878798
,JPY,2012-08-31,4295878798
,JPY,2012-09-03,4295878798
,JPY,2012-09-04,4295878798
,JPY,2012-09-05,4295878798
,JPY,2012-09-06,4295878798
,JPY,2012-09-07,4295878798
,JPY,2012-09-10,4295878798
,JPY,2012-09-11,4295878798
,JPY,2012-09-12,4295878798
,JPY,2012-09-13,4295878798
,JPY,2012-09-14,4295878798
,JPY,2012-09-18,4295878798
,JPY,2012-09-19,4295878798
,JPY,2012-09-20,4295878798
,JPY,2012-09-21,4295878798
,JPY,2012-09-24,4295878798
,JPY,2012-09-25,4295878798
,JPY,2012-09-26,4295878798
,JPY,2012-09-27,4295878798
,JPY,2012-09-28,4295878798
,JPY,2012-10-01,4295878798
,JPY,2012-10-02,4295878798
,JPY,2012-10-03,4295878798
,JPY,2012-10-04,4295878798
,JPY,2012-10-05,4295878798
,JPY,2012-10-09,4295878798
,JPY,2012-10-10,4295878798
,JPY,2012-10-11,4295878798
,JPY,2012-10-12,4295878798
,JPY,2012-10-15,4295878798
,JPY,2012-10-16,4295878798
,JPY,2012-10-17,4295878798
,JPY,2012-10-18,4295878798
,JPY,2012-10-19,4295878798
,JPY,2012-10-22,4295878798
,JPY,2012-10-23,4295878798
,JPY,2012-10-24,4295878798
,JPY,2012-10-25,4295878798
,JPY,2012-10-26,4295878798
,JPY,2012-10-29,4295878798
,JPY,2012-10-30,4295878798
,JPY,2012-10-31,4295878798
,JPY,2012-11-01,4295878798
,JPY,2012-11-02,4295878798
,JPY,2012-11-05,4295878798
,JPY,2012-11-06,4295878798
,JPY,2012-11-07,4295878798
,JPY,2012-11-08,4295878798
,JPY,2012-11-09,4295878798
,JPY,2012-11-12,4295878798
,JPY,2012-11-13,4295878798
,JPY,2012-11-14,4295878798
,JPY,2012-11-15,4295878798
,JPY,2012-11-16,4295878798
,JPY,2012-11-19,4295878798
,JPY,2012-11-20,4295878798
,JPY,2012-11-21,4295878798
,JPY,2012-11-22,4295878798
,JPY,2012-11-26,4295878798
,JPY,2012-11-27,4295878798
,JPY,2012-11-28,4295878798
,JPY,2012-11-29,4295878798
,JPY,2012-11-30,4295878798
,JPY,2012-12-03,4295878798
,JPY,2012-12-04,4295878798
,JPY,2012-12-05,4295878798
,JPY,2012-12-06,4295878798
,JPY,2012-12-07,4295878798
,JPY,2012-12-10,4295878798
,JPY,2012-12-11,4295878798
,JPY,2012-12-12,4295878798
,JPY,2012-12-13,4295878798
,JPY,2012-12-14,4295878798
,JPY,2012-12-17,4295878798
,JPY,2012-12-18,4295878798
,JPY,2012-12-19,4295878798
,JPY,2012-12-20,4295878798
,JPY,2012-12-21,4295878798
,JPY,2012-12-25,4295878798
,JPY,2012-12-26,4295878798
,JPY,2012-12-27,4295878798
,JPY,2012-12-28,4295878798
,JPY,2013-01-04,4295878798
,JPY,2013-01-07,4295878798
,JPY,2013-01-08,4295878798
,JPY,2013-01-09,4295878798
,JPY,2013-01-10,4295878798
,JPY,2013-01-11,4295878798
,JPY,2013-01-15,4295878798
,JPY,2013-01-16,4295878798
,JPY,2013-01-17,4295878798
,JPY,2013-01-18,4295878798
,JPY,2013-01-21,4295878798
,JPY,2013-01-22,4295878798
,JPY,2013-01-23,4295878798
,JPY,2013-01-24,4295878798
,JPY,2013-01-25,4295878798
,JPY,2013-01-28,4295878798
,JPY,2013-01-29,4295878798
,JPY,2013-01-30,4295878798
,JPY,2013-01-31,4295878798
,JPY,2013-02-01,4295878798
,JPY,2013-02-04,4295878798
,JPY,2013-02-05,4295878798
,JPY,2013-02-06,4295878798
,JPY,2013-02-07,4295878798
,JPY,2013-02-08,4295878798
,JPY,2013-02-12,4295878798
,JPY,2013-02-13,4295878798
,JPY,2013-02-14,4295878798
,JPY,2013-02-15,4295878798
,JPY,2013-02-18,4295878798
,JPY,2013-02-19,4295878798
,JPY,2013-02-20,4295878798
,JPY,2013-02-21,4295878798
,JPY,2013-02-22,4295878798
,JPY,2013-02-25,4295878798
,JPY,2013-02-26,4295878798
,JPY,2013-02-27,4295878798
,JPY,2013-02-28,4295878798
,JPY,2013-03-01,4295878798
,JPY,2013-03-04,4295878798
,JPY,2013-03-05,4295878798
,JPY,2013-03-06,4295878798
,JPY,2013-03-07,4295878798
,JPY,2013-03-08,4295878798
,JPY,2013-03-11,4295878798
,JPY,2013-03-12,4295878798
,JPY,2013-03-13,4295878798
,JPY,2013-03-14,4295878798
,JPY,2013-03-15,4295878798
,JPY,2013-03-18,4295878798
,JPY,2013-03-19,4295878798
,JPY,2013-03-21,4295878798
,JPY,2013-03-22,4295878798
,JPY,2013-03-25,4295878798
,JPY,2013-03-26,4295878798
,JPY,2013-03-27,4295878798
,JPY,2013-03-28,4295878798
,JPY,2013-03-29,4295878798
,JPY,2013-04-01,4295878798
,JPY,2013-04-02,4295878798
,JPY,2013-04-03,4295878798
,JPY,2013-04-04,4295878798
,JPY,2013-04-05,4295878798
,JPY,2013-04-08,4295878798
,JPY,2013-04-09,4295878798
,JPY,2013-04-10,4295878798
,JPY,2013-04-11,4295878798
,JPY,2013-04-12,4295878798
,JPY,2013-04-15,4295878798
,JPY,2013-04-16,4295878798
,JPY,2013-04-17,4295878798
,JPY,2013-04-18,4295878798
,JPY,2013-04-19,4295878798
,JPY,2013-04-22,4295878798
,JPY,2013-04-23,4295878798
,JPY,2013-04-24,4295878798
,JPY,2013-04-25,4295878798
,JPY,2013-04-26,4295878798
,JPY,2013-04-30,4295878798
,JPY,2013-05-01,4295878798
,JPY,2013-05-02,4295878798
,JPY,2013-05-07,4295878798
,JPY,2013-05-08,4295878798
,JPY,2013-05-09,4295878798
,JPY,2013-05-10,4295878798
,JPY,2013-05-13,4295878798
,JPY,2013-05-14,4295878798
,JPY,2013-05-15,4295878798
,JPY,2013-05-16,4295878798
,JPY,2013-05-17,4295878798
,JPY,2013-05-20,4295878798
,JPY,2013-05-21,4295878798
,JPY,2013-05-22,4295878798
,JPY,2013-05-23,4295878798
,JPY,2013-05-24,4295878798
,JPY,2013-05-27,4295878798
,JPY,2013-05-28,4295878798
,JPY,2013-05-29,4295878798
,JPY,2013-05-30,4295878798
,JPY,2013-05-31,4295878798
,JPY,2013-06-03,4295878798
,JPY,2013-06-04,4295878798
,JPY,2013-06-05,4295878798
,JPY,2013-06-06,4295878798
,JPY,2013-06-07,4295878798
,JPY,2013-06-10,4295878798
,JPY,2013-06-11,4295878798
,JPY,2013-06-12,4295878798
,JPY,2013-06-13,4295878798
,JPY,2013-06-14,4295878798
,JPY,2013-06-17,4295878798
,JPY,2013-06-18,4295878798
,JPY,2013-06-19,4295878798
,JPY,2013-06-20,4295878798
,JPY,2013-06-21,4295878798
,JPY,2013-06-24,4295878798
,JPY,2013-06-25,4295878798
,JPY,2013-06-26,4295878798
,JPY,2013-06-27,4295878798
,JPY,2013-06-28,4295878798
,JPY,2013-07-01,4295878798
,JPY,2013-07-02,4295878798
,JPY,2013-07-03,4295878798
,JPY,2013-07-04,4295878798
,JPY,2013-07-05,4295878798
,JPY,2013-07-08,4295878798
,JPY,2013-07-09,4295878798
,JPY,2013-07-10,4295878798
,JPY,2013-07-11,4295878798
,JPY,2013-07-12,4295878798
3170.0,JPY,2013-07-16,4295878798
3170.0,JPY,2013-07-17,4295878798
3190.0,JPY,2013-07-18,4295878798
3160.0,JPY,2013-07-19,4295878798
3160.0,JPY,2013-07-22,4295878798
3160.0,JPY,2013-07-23,4295878798
3140.0,JPY,2013-07-24,4295878798
3110.0,JPY,2013-07-25,4295878798
2990.0,JPY,2013-07-26,4295878798
2930.0,JPY,2013-07-29,4295878798
3010.0,JPY,2013-07-30,4295878798
3030.0,JPY,2013-07-31,4295878798
3020.0,JPY,2013-08-01,4295878798
3000.0,JPY,2013-08-02,4295878798
2990.0,JPY,2013-08-05,4295878798
2990.0,JPY,2013-08-06,4295878798
2940.0,JPY,2013-08-07,4295878798
2940.0,JPY,2013-08-08,4295878798
2940.0,JPY,2013-08-09,4295878798
2930.0,JPY,2013-08-12,4295878798
2940.0,JPY,2013-08-13,4295878798
2960.0,JPY,2013-08-14,4295878798
2940.0,JPY,2013-08-15,4295878798
2920.0,JPY,2013-08-16,4295878798
2920.0,JPY,2013-08-19,4295878798
2880.0,JPY,2013-08-20,4295878798
2870.0,JPY,2013-08-21,4295878798
2880.0,JPY,2013-08-22,4295878798
2900.0,JPY,2013-08-23,4295878798
2890.0,JPY,2013-08-26,4295878798
2870.0,JPY,2013-08-27,4295878798
2830.0,JPY,2013-08-28,4295878798
2850.0,JPY,2013-08-29,4295878798
2830.0,JPY,2013-08-30,4295878798
2850.0,JPY,2013-09-02,4295878798
2900.0,JPY,2013-09-03,4295878798
2910.0,JPY,2013-09-04,4295878798
2910.0,JPY,2013-09-05,4295878798
2880.0,JPY,2013-09-06,4295878798
2930.0,JPY,2013-09-09,4295878798
2960.0,JPY,2013-09-10,4295878798
2970.0,JPY,2013-09-11,4295878798
2960.0,JPY,2013-09-12,4295878798
2950.0,JPY,2013-09-13,4295878798
2990.0,JPY,2013-09-17,4295878798
2970.0,JPY,2013-09-18,4295878798
2990.0,JPY,2013-09-19,4295878798
3010.0,JPY,2013-09-20,4295878798
3020.0,JPY,2013-09-24,4295878798
2990.0,JPY,2013-09-25,4295878798
2970.0,JPY,2013-09-26,4295878798
2940.0,JPY,2013-09-27,4295878798
2910.0,JPY,2013-09-30,4295878798
2900.0,JPY,2013-10-01,4295878798
2850.0,JPY,2013-10-02,4295878798
2910.0,JPY,2013-10-03,4295878798
2860.0,JPY,2013-10-04,4295878798
2810.0,JPY,2013-10-07,4295878798
2840.0,JPY,2013-10-08,4295878798
2890.0,JPY,2013-10-09,4295878798
2890.0,JPY,2013-10-10,4295878798
2910.0,JPY,2013-10-11,4295878798
2930.0,JPY,2013-10-15,4295878798
2920.0,JPY,2013-10-16,4295878798
2930.0,JPY,2013-10-17,4295878798
2920.0,JPY,2013-10-18,4295878798
2900.0,JPY,2013-10-21,4295878798
2890.0,JPY,2013-10-22,4295878798
2880.0,JPY,2013-10-23,4295878798
2870.0,JPY,2013-10-24,4295878798
2850.0,JPY,2013-10-25,4295878798
2860.0,JPY,2013-10-28,4295878798
2860.0,JPY,2013-10-29,4295878798
2870.0,JPY,2013-10-30,4295878798
2850.0,JPY,2013-10-31,4295878798
2830.0,JPY,2013-11-01,4295878798
2800.0,JPY,2013-11-05,4295878798
2820.0,JPY,2013-11-06,4295878798
2820.0,JPY,2013-11-07,4295878798
2850.0,JPY,2013-11-08,4295878798
2830.0,JPY,2013-11-11,4295878798
2870.0,JPY,2013-11-12,4295878798
2870.0,JPY,2013-11-13,4295878798
2860.0,JPY,2013-11-14,4295878798
2920.0,JPY,2013-11-15,4295878798
2970.0,JPY,2013-11-18,4295878798
2980.0,JPY,2013-11-19,4295878798
2950.0,JPY,2013-11-20,4295878798
2970.0,JPY,2013-11-21,4295878798
2970.0,JPY,2013-11-22,4295878798
2960.0,JPY,2013-11-25,4295878798
2990.0,JPY,2013-11-26,4295878798
2970.0,JPY,2013-11-27,4295878798
2970.0,JPY,2013-11-28,4295878798
2950.0,JPY,2013-11-29,4295878798
2960.0,JPY,2013-12-02,4295878798
2930.0,JPY,2013-12-03,4295878798
2910.0,JPY,2013-12-04,4295878798
2880.0,JPY,2013-12-05,4295878798
2880.0,JPY,2013-12-06,4295878798
2910.0,JPY,2013-12-09,4295878798
2890.0,JPY,2013-12-10,4295878798
2900.0,JPY,2013-12-11,4295878798
2880.0,JPY,2013-12-12,4295878798
2870.0,JPY,2013-12-13,4295878798
2870.0,JPY,2013-12-16,4295878798
2900.0,JPY,2013-12-17,4295878798
2920.0,JPY,2013-12-18,4295878798
2910.0,JPY,2013-12-19,4295878798
2910.0,JPY,2013-12-20,4295878798
2920.0,JPY,2013-12-24,4295878798
2950.0,JPY,2013-12-25,4295878798
2960.0,JPY,2013-12-26,4295878798
2950.0,JPY,2013-12-27,4295878798
2980.0,JPY,2013-12-30,4295878798
2990.0,JPY,2014-01-06,4295878798
2960.0,JPY,2014-01-07,4295878798
3020.0,JPY,2014-01-08,4295878798
3020.0,JPY,2014-01-09,4295878798
3030.0,JPY,2014-01-10,4295878798
3000.0,JPY,2014-01-14,4295878798
3060.0,JPY,2014-01-15,4295878798
3060.0,JPY,2014-01-16,4295878798
3060.0,JPY,2014-01-17,4295878798
3050.0,JPY,2014-01-20,4295878798
3050.0,JPY,2014-01-21,4295878798
3050.0,JPY,2014-01-22,4295878798
3040.0,JPY,2014-01-23,4295878798
3020.0,JPY,2014-01-24,4295878798
2980.0,JPY,2014-01-27,4295878798
2970.0,JPY,2014-01-28,4295878798
3000.0,JPY,2014-01-29,4295878798
2930.0,JPY,2014-01-30,4295878798
2940.0,JPY,2014-01-31,4295878798
2970.0,JPY,2014-02-03,4295878798
2890.0,JPY,2014-02-04,4295878798
2900.0,JPY,2014-02-05,4295878798
2920.0,JPY,2014-02-06,4295878798
2920.0,JPY,2014-02-07,4295878798
2930.0,JPY,2014-02-10,4295878798
2930.0,JPY,2014-02-12,4295878798
2920.0,JPY,2014-02-13,4295878798
2910.0,JPY,2014-02-14,4295878798
2920.0,JPY,2014-02-17,4295878798
2940.0,JPY,2014-02-18,4295878798
2940.0,JPY,2014-02-19,4295878798
2910.0,JPY,2014-02-20,4295878798
2950.0,JPY,2014-02-21,4295878798
2960.0,JPY,2014-02-24,4295878798
2970.0,JPY,2014-02-25,4295878798
2990.0,JPY,2014-02-26,4295878798
2970.0,JPY,2014-02-27,4295878798
2960.0,JPY,2014-02-28,4295878798
2960.0,JPY,2014-03-03,4295878798
2980.0,JPY,2014-03-04,4295878798
3010.0,JPY,2014-03-05,4295878798
3030.0,JPY,2014-03-06,4295878798
3040.0,JPY,2014-03-07,4295878798
3060.0,JPY,2014-03-10,4295878798
3080.0,JPY,2014-03-11,4295878798
3060.0,JPY,2014-03-12,4295878798
3040.0,JPY,2014-03-13,4295878798
3000.0,JPY,2014-03-14,4295878798
2970.0,JPY,2014-03-17,4295878798
2990.0,JPY,2014-03-18,4295878798
3010.0,JPY,2014-03-19,4295878798
2950.0,JPY,2014-03-20,4295878798
3010.0,JPY,2014-03-24,4295878798
3010.0,JPY,2014-03-25,4295878798
2980.0,JPY,2014-03-26,4295878798
2930.0,JPY,2014-03-27,4295878798
2960.0,JPY,2014-03-28,4295878798
2940.0,JPY,2014-03-31,4295878798
2970.0,JPY,2014-04-01,4295878798
2980.0,JPY,2014-04-02,4295878798
3010.0,JPY,2014-04-03,4295878798
3000.0,JPY,2014-04-04,4295878798
2990.0,JPY,2014-04-07,4295878798
2990.0,JPY,2014-04-08,4295878798
2960.0,JPY,2014-04-09,4295878798
2960.0,JPY,2014-04-10,4295878798
2960.0,JPY,2014-04-11,4295878798
2930.0,JPY,2014-04-14,4295878798
2920.0,JPY,2014-04-15,4295878798
2960.0,JPY,2014-04-16,4295878798
2960.0,JPY,2014-04-17,4295878798
2970.0,JPY,2014-04-18,4295878798
2970.0,JPY,2014-04-21,4295878798
2960.0,JPY,2014-04-22,4295878798
2980.0,JPY,2014-04-23,4295878798
3010.0,JPY,2014-04-24,4295878798
3030.0,JPY,2014-04-25,4295878798
3000.0,JPY,2014-04-28,4295878798
3040.0,JPY,2014-04-30,4295878798
3050.0,JPY,2014-05-01,4295878798
3050.0,JPY,2014-05-02,4295878798
3030.0,JPY,2014-05-07,4295878798
3050.0,JPY,2014-05-08,4295878798
3040.0,JPY,2014-05-09,4295878798
3030.0,JPY,2014-05-12,4295878798
3050.0,JPY,2014-05-13,4295878798
3040.0,JPY,2014-05-14,4295878798
3060.0,JPY,2014-05-15,4295878798
3040.0,JPY,2014-05-16,4295878798
3050.0,JPY,2014-05-19,4295878798
3010.0,JPY,2014-05-20,4295878798
3010.0,JPY,2014-05-21,4295878798
3040.0,JPY,2014-05-22,4295878798
3050.0,JPY,2014-05-23,4295878798
3070.0,JPY,2014-05-26,4295878798
3060.0,JPY,2014-05-27,4295878798
3080.0,JPY,2014-05-28,4295878798
3100.0,JPY,2014-05-29,4295878798
3120.0,JPY,2014-05-30,4295878798
3130.0,JPY,2014-06-02,4295878798
3120.0,JPY,2014-06-03,4295878798
3180.0,JPY,2014-06-04,4295878798
3180.0,JPY,2014-06-05,4295878798
3220.0,JPY,2014-06-06,4295878798
3200.0,JPY,2014-06-09,4295878798
3190.0,JPY,2014-06-10,4295878798
3240.0,JPY,2014-06-11,4295878798
3250.0,JPY,2014-06-12,4295878798
3260.0,JPY,2014-06-13,4295878798
3240.0,JPY,2014-06-16,4295878798
3240.0,JPY,2014-06-17,4295878798
3270.0,JPY,2014-06-18,4295878798
3290.0,JPY,2014-06-19,4295878798
3300.0,JPY,2014-06-20,4295878798
3330.0,JPY,2014-06-23,4295878798
3360.0,JPY,2014-06-24,4295878798
3350.0,JPY,2014-06-25,4295878798
3330.0,JPY,2014-06-26,4295878798
3280.0,JPY,2014-06-27,4295878798
3330.0,JPY,2014-06-30,4295878798
3360.0,JPY,2014-07-01,4295878798
3390.0,JPY,2014-07-02,4295878798
3380.0,JPY,2014-07-03,4295878798
3390.0,JPY,2014-07-04,4295878798
3380.0,JPY,2014-07-07,4295878798
3370.0,JPY,2014-07-08,4295878798
3380.0,JPY,2014-07-09,4295878798
3360.0,JPY,2014-07-10,4295878798
3350.0,JPY,2014-07-11,4295878798
3360.0,JPY,2014-07-14,4295878798
3380.0,JPY,2014-07-15,4295878798
3430.0,JPY,2014-07-16,4295878798
3500.0,JPY,2014-07-17,4295878798
3470.0,JPY,2014-07-18,4295878798
3500.0,JPY,2014-07-22,4295878798
3500.0,JPY,2014-07-23,4295878798
3520.0,JPY,2014-07-24,4295878798
3560.0,JPY,2014-07-25,4295878798
3600.0,JPY,2014-07-28,4295878798
3530.0,JPY,2014-07-29,4295878798
3500.0,JPY,2014-07-30,4295878798
3520.0,JPY,2014-07-31,4295878798
3510.0,JPY,2014-08-01,4295878798
3490.0,JPY,2014-08-04,4295878798
3510.0,JPY,2014-08-05,4295878798
3460.0,JPY,2014-08-06,4295878798
3440.0,JPY,2014-08-07,4295878798
3400.0,JPY,2014-08-08,4295878798
3460.0,JPY,2014-08-11,4295878798
3460.0,JPY,2014-08-12,4295878798
3470.0,JPY,2014-08-13,4295878798
3550.0,JPY,2014-08-14,4295878798
3540.0,JPY,2014-08-15,4295878798
3560.0,JPY,2014-08-18,4295878798
